rank,year,title,page,tconst,worldwide
28,2014,Divergent,https://www.imdb.com/title/tt1840309/,tt1840309,"$288,885,818"
29,2014,Paddington,https://www.imdb.com/title/tt1109624/,tt1109624,"$282,370,135"
30,2014,Mr. Peabody & Sherman,https://www.imdb.com/title/tt0864835/,tt0864835,"$275,698,039"
31,2014,Neighbors,https://www.imdb.com/title/tt2004420/,tt2004420,"$270,665,134"
32,2014,Exodus: Gods and Kings,https://www.imdb.com/title/tt1528100/,tt1528100,"$268,175,631"
33,2014,Annabelle,https://www.imdb.com/title/tt3322940/,tt3322940,"$257,047,661"
34,2014,Hercules,https://www.imdb.com/title/tt1267297/,tt1267297,"$244,819,862"
35,2014,RoboCop,https://www.imdb.com/title/tt1234721/,tt1234721,"$242,688,965"
36,2014,The Imitation Game,https://www.imdb.com/title/tt2084970/,tt2084970,"$233,555,708"
37,2014,Non-Stop,https://www.imdb.com/title/tt2024469/,tt2024469,"$222,809,600"
38,2014,Dracula Untold,https://www.imdb.com/title/tt0829150/,tt0829150,"$217,124,280"
39,2014,The Expendables 3,https://www.imdb.com/title/tt2333784/,tt2333784,"$214,657,577"
40,2014,Into the Woods,https://www.imdb.com/title/tt2180411/,tt2180411,"$212,902,372"
41,2014,Fury,https://www.imdb.com/title/tt2713180/,tt2713180,"$211,817,906"
42,2014,Need for Speed,https://www.imdb.com/title/tt2369135/,tt2369135,"$203,277,636"
43,2014,The Other Woman,https://www.imdb.com/title/tt2203939/,tt2203939,"$196,710,396"
44,2014,The Equalizer,https://www.imdb.com/title/tt0455944/,tt0455944,"$192,330,738"
45,2014,Breakup Buddies,https://www.imdb.com/title/tt3890264/,tt3890264,"$189,017,596"
46,2014,Stand by Me Doraemon,https://www.imdb.com/title/tt3331846/,tt3331846,"$183,442,714"
47,2014,Serial (Bad) Weddings,https://www.imdb.com/title/tt2800240/,tt2800240,"$176,404,493"
48,2014,The Monkey King Havoc in Heavens Palace,https://www.imdb.com/title/tt1717715/,tt1717715,"$175,835,580"
49,2014,The Grand Budapest Hotel,https://www.imdb.com/title/tt2278388/,tt2278388,"$172,936,941"
50,2014,Dumb and Dumber To,https://www.imdb.com/title/tt2096672/,tt2096672,"$169,837,010"
51,2014,Into the Storm,https://www.imdb.com/title/tt2106361/,tt2106361,"$161,502,194"
52,2014,Unbroken,https://www.imdb.com/title/tt1809398/,tt1809398,"$161,459,297"
53,2014,The Monuments Men,https://www.imdb.com/title/tt2177771/,tt2177771,"$155,641,650"
54,2014,Ride Along,https://www.imdb.com/title/tt1408253/,tt1408253,"$154,468,902"
55,2014,Planes: Fire & Rescue,https://www.imdb.com/title/tt2980706/,tt2980706,"$146,965,787"
56,2014,The Taking of Tiger Mountain,https://www.imdb.com/title/tt3950078/,tt3950078,"$141,654,055"
57,2014,The Admiral: Roaring Currents,https://www.imdb.com/title/tt3541262/,tt3541262,"$138,342,258"
58,2014,Let's Be Cops,https://www.imdb.com/title/tt1924435/,tt1924435,"$138,224,951"
59,2014,Annie,https://www.imdb.com/title/tt1823664/,tt1823664,"$136,853,506"
60,2014,Jack Ryan: Shadow Recruit,https://www.imdb.com/title/tt1205537/,tt1205537,"$135,503,748"
61,2014,Blended,https://www.imdb.com/title/tt1086772/,tt1086772,"$127,994,610"
62,2014,Sex Tape,https://www.imdb.com/title/tt1956620/,tt1956620,"$126,069,509"
63,2014,The Theory of Everything,https://www.imdb.com/title/tt2980516/,tt2980516,"$123,726,688"
64,2014,The Nut Job,https://www.imdb.com/title/tt1821658/,tt1821658,"$120,885,527"
65,2014,Pompeii,https://www.imdb.com/title/tt1921064/,tt1921064,"$117,831,631"
66,2014,Seventh Son,https://www.imdb.com/title/tt1121096/,tt1121096,"$114,178,613"
67,2014,The Purge: Anarchy,https://www.imdb.com/title/tt2975578/,tt2975578,"$111,928,365"
68,2014,"Dad, Where Are We Going?",https://www.imdb.com/title/tt4542658/,tt4542658,"$111,870,000"
69,2014,The Boxtrolls,https://www.imdb.com/title/tt0787474/,tt0787474,"$108,255,770"
70,2014,Horrible Bosses 2,https://www.imdb.com/title/tt2170439/,tt2170439,"$107,645,357"
71,2014,The Breakup Guru,https://www.imdb.com/title/tt3667798/,tt3667798,"$106,980,263"
72,2014,Ouija,https://www.imdb.com/title/tt1204977/,tt1204977,"$103,590,271"
73,2014,Birdman or (The Unexpected Virtue of Ignorance),https://www.imdb.com/title/tt2562232/,tt2562232,"$103,215,094"
74,2014,Transcendence,https://www.imdb.com/title/tt2209764/,tt2209764,"$103,039,258"
75,2014,Heaven Is for Real,https://www.imdb.com/title/tt1929263/,tt1929263,"$101,888,019"
76,2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",https://www.imdb.com/title/tt1698641/,tt1698641,"$100,654,149"
77,2014,Tammy,https://www.imdb.com/title/tt2103254/,tt2103254,"$100,375,432"
78,2014,PK,https://www.imdb.com/title/tt2338151/,tt2338151,"$100,370,104"
79,2014,The Continent,https://www.imdb.com/title/tt3896016/,tt3896016,"$100,125,957"
80,2014,The Book of Life,https://www.imdb.com/title/tt2262227/,tt2262227,"$99,783,556"
81,2014,Ode to My Father,https://www.imdb.com/title/tt3812366/,tt3812366,"$99,085,291"
82,2014,Fleet of Time,https://www.imdb.com/title/tt4284020/,tt4284020,"$94,244,191"
83,2014,The Man from Macau,https://www.imdb.com/title/tt3444184/,tt3444184,"$93,864,936"
84,2014,Paranormal Activity: The Marked Ones,https://www.imdb.com/title/tt2473682/,tt2473682,"$90,894,962"
85,2014,The Hundred-Foot Journey,https://www.imdb.com/title/tt2980648/,tt2980648,"$89,514,453"
86,2014,Deliver Us from Evil,https://www.imdb.com/title/tt2377322/,tt2377322,"$87,937,815"
87,2014,A Million Ways to Die in the West,https://www.imdb.com/title/tt2557490/,tt2557490,"$87,189,756"
88,2014,Step Up All In,https://www.imdb.com/title/tt2626350/,tt2626350,"$86,165,646"
89,2014,John Wick,https://www.imdb.com/title/tt2911666/,tt2911666,"$86,013,056"
90,2014,The Judge,https://www.imdb.com/title/tt1872194/,tt1872194,"$84,419,388"
91,2014,Tiny Times 3.0,https://www.imdb.com/title/tt3861006/,tt3861006,"$82,320,000"
92,2014,Gone with the Bullets,https://www.imdb.com/title/tt2168000/,tt2168000,"$81,387,479"
93,2014,Muppets Most Wanted,https://www.imdb.com/title/tt2281587/,tt2281587,"$80,383,113"
94,2014,Spanish Affair,https://www.imdb.com/title/tt2955316/,tt2955316,"$78,768,613"
95,2014,If I Stay,https://www.imdb.com/title/tt1355630/,tt1355630,"$78,274,843"
96,2014,Head Full of Honey,https://www.imdb.com/title/tt3488462/,tt3488462,"$78,127,384"
97,2014,"I, Frankenstein",https://www.imdb.com/title/tt1418377/,tt1418377,"$76,801,179"
98,2014,Crimson Peak,https://www.imdb.com/title/tt2554274/,tt2554274,"$74,679,822"
99,2014,My Old Classmate,https://www.imdb.com/title/tt3956312/,tt3956312,"$73,052,128"
100,2014,The Bélier Family,https://www.imdb.com/title/tt3547740/,tt3547740,"$72,751,538"
101,2014,Brick Mansions,https://www.imdb.com/title/tt1430612/,tt1430612,"$71,416,730"
102,2014,Son of God,https://www.imdb.com/title/tt3210686/,tt3210686,"$70,829,270"
103,2014,Think Like a Man Too,https://www.imdb.com/title/tt2239832/,tt2239832,"$70,181,428"
104,2014,Jersey Boys,https://www.imdb.com/title/tt1742044/,tt1742044,"$67,647,013"
105,2014,The Giver,https://www.imdb.com/title/tt0435651/,tt0435651,"$66,980,456"
106,2014,Selma,https://www.imdb.com/title/tt1020072/,tt1020072,"$66,787,908"
107,2014,Beijing Love Story,https://www.imdb.com/title/tt3505950/,tt3505950,"$65,842,375"
108,2014,The House That Never Dies,https://www.imdb.com/title/tt3816526/,tt3816526,"$65,220,000"
109,2014,The Pirates,https://www.imdb.com/title/tt3485166/,tt3485166,"$64,858,224"
110,2014,God's Not Dead,https://www.imdb.com/title/tt2528814/,tt2528814,"$64,667,874"
111,2014,The Pirate Fairy,https://www.imdb.com/title/tt2483260/,tt2483260,"$63,998,725"
112,2014,The Inbetweeners 2,https://www.imdb.com/title/tt3097204/,tt3097204,"$63,852,235"
113,2014,Begin Again,https://www.imdb.com/title/tt1980929/,tt1980929,"$63,464,861"
114,2014,The White Haired Witch of Lunar Kingdom,https://www.imdb.com/title/tt3465456/,tt3465456,"$62,515,046"
115,2014,The Walk,https://www.imdb.com/title/tt3488710/,tt3488710,"$61,181,942"
116,2014,Miss Granny,https://www.imdb.com/title/tt3516378/,tt3516378,"$58,940,254"
117,2014,A Walk Among the Tombstones,https://www.imdb.com/title/tt0365907/,tt0365907,"$58,834,384"
118,2014,Dolphin Tale 2,https://www.imdb.com/title/tt2978462/,tt2978462,"$57,824,533"
119,2014,St. Vincent,https://www.imdb.com/title/tt2170593/,tt2170593,"$54,837,234"
120,2014,No Good Deed,https://www.imdb.com/title/tt2011159/,tt2011159,"$54,323,210"
121,2014,Overheard 3,https://www.imdb.com/title/tt3121442/,tt3121442,"$53,493,428"
122,2014,Supercondriaque,https://www.imdb.com/title/tt3421514/,tt3421514,"$53,425,036"
123,2014,3 Days to Kill,https://www.imdb.com/title/tt2172934/,tt2172934,"$53,260,230"
124,2014,Rurouni Kenshin Part II: Kyoto Inferno,https://www.imdb.com/title/tt3029558/,tt3029558,"$52,696,176"
125,2014,Wild,https://www.imdb.com/title/tt2305051/,tt2305051,"$52,501,541"
126,2014,Magic in the Moonlight,https://www.imdb.com/title/tt2870756/,tt2870756,"$51,029,361"
127,2014,About Last Night,https://www.imdb.com/title/tt1826590/,tt1826590,"$50,445,860"
128,2014,Dearest 2014 Re-release,https://www.imdb.com/title/tt3752930/,tt3752930,"$50,000,583"
129,2014,Whiplash,https://www.imdb.com/title/tt2582802/,tt2582802,"$48,982,041"
130,2014,Chef,https://www.imdb.com/title/tt2883512/,tt2883512,"$48,428,048"
131,2014,Boyhood,https://www.imdb.com/title/tt1065073/,tt1065073,"$48,137,666"
132,2014,Coming Home,https://www.imdb.com/title/tt3125472/,tt3125472,"$47,587,984"
133,2014,Beauty and the Beast,https://www.imdb.com/title/tt2316801/,tt2316801,"$47,430,624"
134,2014,Nightcrawler,https://www.imdb.com/title/tt2872718/,tt2872718,"$47,398,992"
135,2014,Earth to Echo,https://www.imdb.com/title/tt2183034/,tt2183034,"$45,681,062"
136,2014,That Awkward Moment,https://www.imdb.com/title/tt1800246/,tt1800246,"$45,640,143"
137,2014,Love on the Cloud,https://www.imdb.com/title/tt4242844/,tt4242844,"$45,386,560"
138,2014,Oculus,https://www.imdb.com/title/tt2388715/,tt2388715,"$44,446,287"
139,2014,The Great Hypnotist,https://www.imdb.com/title/tt3720058/,tt3720058,"$44,077,818"
140,2014,Kick,https://www.imdb.com/title/tt2372222/,tt2372222,"$43,996,483"
141,2014,Asterix and Obelix: Mansion of the Gods,https://www.imdb.com/title/tt3759416/,tt3759416,"$42,830,578"
142,2014,Thermae Romae II,https://www.imdb.com/title/tt2664264/,tt2664264,"$42,473,163"
143,2014,Bang Bang,https://www.imdb.com/title/tt2905838/,tt2905838,"$42,045,981"
144,2014,Detective Conan: The Sniper from Another Dimension,https://www.imdb.com/title/tt3455204/,tt3455204,"$42,028,116"
145,2014,Rurouni Kenshin: The Legend Ends,https://www.imdb.com/title/tt3029556/,tt3029556,"$41,900,000"
146,2014,"As Above, So Below",https://www.imdb.com/title/tt2870612/,tt2870612,"$41,898,409"
147,2014,This Is Where I Leave You,https://www.imdb.com/title/tt1371150/,tt1371150,"$41,296,320"
148,2014,Boonie Bears: To the Rescue,https://www.imdb.com/title/tt3564806/,tt3564806,"$40,163,675"
149,2014,The November Man,https://www.imdb.com/title/tt2402157/,tt2402157,"$39,661,919"
150,2014,Recep Ivedik 4,https://www.imdb.com/title/tt3477064/,tt3477064,"$39,477,906"
151,2014,Sin City: A Dame to Kill For,https://www.imdb.com/title/tt0458481/,tt0458481,"$39,407,616"
152,2014,The Gambler,https://www.imdb.com/title/tt2039393/,tt2039393,"$39,280,992"
153,2014,Samba,https://www.imdb.com/title/tt3399024/,tt3399024,"$39,178,695"
154,2014,Women Who Flirt,https://www.imdb.com/title/tt3313908/,tt3313908,"$39,156,132"
155,2014,Forbidden Empire 2014 Re-release,https://www.imdb.com/title/tt1224378/,tt1224378,"$38,885,962"
156,2014,The Best of Me,https://www.imdb.com/title/tt1972779/,tt1972779,"$38,609,668"
157,2014,Million Dollar Arm,https://www.imdb.com/title/tt1647668/,tt1647668,"$38,483,455"
158,2014,The Water Diviner,https://www.imdb.com/title/tt3007512/,tt3007512,"$38,176,317"
159,2014,But Always,https://www.imdb.com/title/tt3906444/,tt3906444,"$38,039,248"
160,2014,Devil's Due,https://www.imdb.com/title/tt2752758/,tt2752758,"$36,921,560"
161,2014,A Most Wanted Man,https://www.imdb.com/title/tt1972571/,tt1972571,"$36,233,517"
162,2014,Kundo: Age of the Rampant,https://www.imdb.com/title/tt2972482/,tt2972482,"$35,941,291"
163,2014,Doraemon the Movie: The New Records of Nobita's Spaceblazer 2014 Re-release,https://www.imdb.com/title/tt1264885/,tt1264885,"$35,861,856"
164,2014,When Marnie Was There,https://www.imdb.com/title/tt3398268/,tt3398268,"$34,949,567"
165,2014,Endless Love,https://www.imdb.com/title/tt2318092/,tt2318092,"$34,718,173"
166,2014,Black & White: The Dawn of Justice,https://www.imdb.com/title/tt3421246/,tt3421246,"$34,146,896"
167,2014,"My Love, Don't Cross That River",https://www.imdb.com/title/tt4063314/,tt4063314,"$34,012,261"
168,2014,Don't Go Breaking My Heart 2,https://www.imdb.com/title/tt3121474/,tt3121474,"$33,801,759"
169,2014,Get on Up,https://www.imdb.com/title/tt2473602/,tt2473602,"$33,448,971"
170,2014,Girls,https://www.imdb.com/title/tt4074114/,tt4074114,"$33,325,338"
171,2014,The Crossing,https://www.imdb.com/title/tt2150371/,tt2150371,"$32,806,475"
172,2014,Old Boys: The Way of the Dragon,https://www.imdb.com/title/tt3872008/,tt3872008,"$32,800,000"
173,2014,Tinker Bell and the Legend of the NeverBeast,https://www.imdb.com/title/tt3120408/,tt3120408,"$31,836,701"
174,2014,The Four 3,https://www.imdb.com/title/tt3919278/,tt3919278,"$31,521,335"
175,2014,Tazza: The Hidden Card,https://www.imdb.com/title/tt3402110/,tt3402110,"$31,278,476"
176,2014,Mrs. Brown's Boys D'Movie,https://www.imdb.com/title/tt3433074/,tt3433074,"$31,116,264"
177,2014,Wild Tales,https://www.imdb.com/title/tt3011894/,tt3011894,"$31,061,476"
178,2014,Rise of the Legend,https://www.imdb.com/title/tt3469592/,tt3469592,"$30,932,534"
179,2014,Winter's Tale,https://www.imdb.com/title/tt1837709/,tt1837709,"$30,800,231"
180,2014,When the Game Stands Tall,https://www.imdb.com/title/tt2247476/,tt2247476,"$30,138,754"
181,2014,Draft Day,https://www.imdb.com/title/tt2223990/,tt2223990,"$29,824,199"
182,2014,Big Eyes,https://www.imdb.com/title/tt1126590/,tt1126590,"$29,253,166"
183,2014,The Fatal Encounter,https://www.imdb.com/title/tt3479208/,tt3479208,"$29,060,186"
184,2014,Maya the Bee Movie,https://www.imdb.com/title/tt3336368/,tt3336368,"$28,638,603"
185,2014,Pokémon the Movie: Diancie and the Cocoon of Destruction,https://www.imdb.com/title/tt3918368/,tt3918368,"$28,595,105"
186,2014,The Divine Move,https://www.imdb.com/title/tt3419894/,tt3419894,"$27,926,871"
187,2014,Nicholas on Holiday,https://www.imdb.com/title/tt3019796/,tt3019796,"$27,567,832"
188,2014,Grace of Monaco,https://www.imdb.com/title/tt2095649/,tt2095649,"$27,515,247"
189,2014,Left Behind,https://www.imdb.com/title/tt2467046/,tt2467046,"$27,405,896"
190,2014,Joy of Fatherhood,https://www.imdb.com/title/tt2979336/,tt2979336,"$27,088,817"
191,2014,A Hard Day,https://www.imdb.com/title/tt3697626/,tt3697626,"$26,488,847"
192,2014,Top Five,https://www.imdb.com/title/tt2784678/,tt2784678,"$26,117,471"
193,2014,Iceman,https://www.imdb.com/title/tt2557256/,tt2557256,"$26,033,917"
194,2014,Meet Miss Anxiety,https://www.imdb.com/title/tt4024368/,tt4024368,"$25,948,636"
195,2014,"Love, Rosie",https://www.imdb.com/title/tt1638002/,tt1638002,"$25,574,387"
196,2014,A Haunted House 2,https://www.imdb.com/title/tt2828996/,tt2828996,"$25,358,716"
197,2014,And So It Goes,https://www.imdb.com/title/tt2465146/,tt2465146,"$25,312,387"
198,2014,Kung Fu Jungle,https://www.imdb.com/title/tt2952602/,tt2952602,"$24,070,765"
199,2014,Hot Road,https://www.imdb.com/title/tt3267258/,tt3267258,"$22,916,313"
200,2014,Fading Gigolo,https://www.imdb.com/title/tt2258345/,tt2258345,"$22,706,304"
1,2013,Frozen,https://www.imdb.com/title/tt2294629/,tt2294629,"$1,280,802,282"
2,2013,Iron Man 3,https://www.imdb.com/title/tt1300854/,tt1300854,"$1,214,811,252"
3,2013,Despicable Me 2,https://www.imdb.com/title/tt1690953/,tt1690953,"$970,766,005"
4,2013,The Hobbit: The Desolation of Smaug,https://www.imdb.com/title/tt1170358/,tt1170358,"$958,366,855"
5,2013,The Hunger Games: Catching Fire,https://www.imdb.com/title/tt1951264/,tt1951264,"$865,011,746"
6,2013,Fast & Furious 6,https://www.imdb.com/title/tt1905041/,tt1905041,"$788,679,850"
7,2013,Monsters University,https://www.imdb.com/title/tt1453405/,tt1453405,"$743,559,607"
8,2013,Gravity,https://www.imdb.com/title/tt1454468/,tt1454468,"$723,192,705"
9,2013,Man of Steel,https://www.imdb.com/title/tt0770828/,tt0770828,"$668,045,518"
10,2013,Thor: The Dark World,https://www.imdb.com/title/tt1981115/,tt1981115,"$644,783,140"
11,2013,The Croods,https://www.imdb.com/title/tt0481499/,tt0481499,"$587,204,668"
12,2013,World War Z,https://www.imdb.com/title/tt0816711/,tt0816711,"$540,007,876"
13,2013,Oz the Great and Powerful,https://www.imdb.com/title/tt1623205/,tt1623205,"$493,311,825"
14,2013,Star Trek Into Darkness,https://www.imdb.com/title/tt1408101/,tt1408101,"$467,365,246"
15,2013,The Wolverine,https://www.imdb.com/title/tt1430132/,tt1430132,"$414,828,246"
16,2013,Pacific Rim,https://www.imdb.com/title/tt1663662/,tt1663662,"$411,002,906"
17,2013,The Wolf of Wall Street,https://www.imdb.com/title/tt0993846/,tt0993846,"$392,000,694"
18,2013,G.I. Joe: Retaliation,https://www.imdb.com/title/tt1583421/,tt1583421,"$375,740,705"
19,2013,The Hangover Part III,https://www.imdb.com/title/tt1951261/,tt1951261,"$362,000,072"
20,2013,The Great Gatsby,https://www.imdb.com/title/tt1343092/,tt1343092,"$353,641,895"
21,2013,Now You See Me,https://www.imdb.com/title/tt1670345/,tt1670345,"$351,723,989"
22,2013,The Smurfs 2,https://www.imdb.com/title/tt2017020/,tt2017020,"$347,545,360"
23,2013,The Conjuring,https://www.imdb.com/title/tt1457767/,tt1457767,"$319,494,638"
24,2013,A Good Day to Die Hard,https://www.imdb.com/title/tt1606378/,tt1606378,"$304,654,182"
25,2013,Oblivion,https://www.imdb.com/title/tt1483013/,tt1483013,"$286,168,572"
26,2013,Elysium,https://www.imdb.com/title/tt1535108/,tt1535108,"$286,140,700"
27,2013,Turbo,https://www.imdb.com/title/tt1860353/,tt1860353,"$282,570,682"
28,2013,Cloudy with a Chance of Meatballs 2,https://www.imdb.com/title/tt1985966/,tt1985966,"$274,325,949"
29,2013,Epic,https://www.imdb.com/title/tt0848537/,tt0848537,"$268,426,634"
30,2013,The Lone Ranger,https://www.imdb.com/title/tt1210819/,tt1210819,"$260,502,115"
31,2013,American Hustle,https://www.imdb.com/title/tt1800241/,tt1800241,"$251,171,807"
32,2013,Grown Ups 2,https://www.imdb.com/title/tt2191701/,tt2191701,"$246,984,278"
33,2013,After Earth,https://www.imdb.com/title/tt1815862/,tt1815862,"$243,611,982"
34,2013,Planes,https://www.imdb.com/title/tt1691917/,tt1691917,"$239,258,712"
35,2013,The Heat,https://www.imdb.com/title/tt2404463/,tt2404463,"$229,930,771"
36,2013,Hansel & Gretel: Witch Hunters,https://www.imdb.com/title/tt1428538/,tt1428538,"$226,349,749"
37,2013,Captain Phillips,https://www.imdb.com/title/tt1535109/,tt1535109,"$218,791,811"
38,2013,Journey to the West,https://www.imdb.com/title/tt2017561/,tt2017561,"$205,637,183"
39,2013,White House Down,https://www.imdb.com/title/tt2334879/,tt2334879,"$205,366,737"
40,2013,Percy Jackson: Sea of Monsters,https://www.imdb.com/title/tt1854564/,tt1854564,"$199,850,315"
41,2013,Jack the Giant Slayer,https://www.imdb.com/title/tt1351685/,tt1351685,"$197,687,603"
42,2013,The Secret Life of Walter Mitty,https://www.imdb.com/title/tt0359950/,tt0359950,"$188,133,322"
43,2013,12 Years a Slave,https://www.imdb.com/title/tt2024544/,tt2024544,"$187,733,202"
44,2013,The Butler,https://www.imdb.com/title/tt1327773/,tt1327773,"$177,313,795"
45,2013,Identity Thief,https://www.imdb.com/title/tt2024432/,tt2024432,"$173,965,010"
46,2013,Anchorman 2: The Legend Continues,https://www.imdb.com/title/tt1229340/,tt1229340,"$171,464,676"
47,2013,Olympus Has Fallen,https://www.imdb.com/title/tt2302755/,tt2302755,"$170,270,201"
